ID,Formation,Class,Order,Suborder,Alliance,Suball,Assoc,Subass,Facies,Working,SiteUnit
994,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Calarub (typic),SUBALL Pseumen(Pinupon)-Spirbet-Calarub (zonal IDFxh),ASSOC Pseumen(Pinupon)-Paximyr-Calarub,SUBASS Fd-Spirluc-Calarub(typic),,,ICH xm 1 /104.1
997,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Calarub (typic),SUBALL Pseumen(Pinupon)-Spirbet-Calarub (zonal IDFxh),ASSOC Fd(Py) - Acerdou - Calarub,ASSOC Fd(Py) - Acerdou - Calarub,,,ICH xm 1 /104.2
1314,Formation ConiferForests,CLASS Thujpli-Tsughet,ORDER Tsughet-Thujpli-Pleusch (ICH),SUBORDER Thujpli-Pseumen (No Hw ICHxw and xh),ALLIANCE Thujpli-Pseumen-Sympalb (ICHxw zonal),ALLIANCE Thujpli-Pseumen-Sympalb (ICHxw zonal),,,,ASSOC Cw(Fd)-Rubupar-Aralnud,ICH xm 1 /110
1273,Formation ConiferForests,CLASS Thujpli-Tsughet,ORDER Tsughet-Thujpli-Pleusch (ICH),SUBORDER Tsughet-Abielas-Gymndry(rich and Northern moist/wet vc/wc zonals),ALLIANCE Thujpli-Oplohor-Mnium (rich seepage),SUBALL Thujpli-Oplohor (warm),xASSOC Thujpli-Oplohor-Actarub,xASSOC Thujpli-Oplohor-Actarub,,,ICH xm 1 /111
1213,Formation ConiferForests,CLASS Thujpli-Tsughet,ORDER Tsughet-Thujpli-Pleusch (ICH),SUBORDER Tsughet-Abielas-Gymndry(rich and Northern moist/wet vc/wc zonals),ALLIANCE Thujpli-Piceene-Equiset (wet Cool moist/wet),SUBALL Thujpli-Abielas-Lysiame,Ws10 ASSOC Thujpli-Piceene-Lysiame,Ws10 ASSOC Thujpli-Piceene-Lysiame,,,ICH xm 1 /112
,NewUnitstoPlace,,,,,,,,,,ICH xm 1 /Ws07
,NewUnitstoPlace,,,,,,,,,,ICH xm 1 /Ws07.1
,NewUnitstoPlace,,,,,,,,,,ICH xm 1 /Ws07.2
,NewUnitstoPlace,,,,,,,,,,ICH xm 1 /Ws10
1313,Formation ConiferForests,CLASS Thujpli-Tsughet,ORDER Tsughet-Thujpli-Pleusch (ICH),SUBORDER Thujpli-Pseumen (No Hw ICHxw and xh),ALLIANCE Thujpli-Pseumen-Sympalb (ICHxw zonal),ALLIANCE Thujpli-Pseumen-Sympalb (ICHxw zonal),ASSOC Thujpli-Pseumen-Corycor-Aralnud,ASSOC Thujpli-Pseumen-Corycor-Aralnud,,,ICH xw   /101
927,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen(Pinupon)-Pseuspi (PP transition),ALLIANCE Pseumen-Pseuspi (low Pinupon),SUBALL FdPy-Physmal-Pseuspi,ASSOC FdPy-Physmal-Pseuspi,ASSOC FdPy-Physmal-Pseuspi,,SUBASS FdPy-Sympalb-Pseuspi,ICH xw   /102
1004,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Calarub (typic),SUBALL Pseumen(Pinupon)-Spirbet-Calarub (zonal IDFxh),ASSOC Pseumen(Pinupon)-Sympalb-Calarub,SUBASS Fd(Py)-Sympalb-Calarub(Mahoaqu),,,ICH xw   /103
999,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Calarub (typic),SUBALL Pseumen(Pinupon)-Spirbet-Calarub (zonal IDFxh),ASSOC Fd(Py) - Acerdou - Calarub,SUBASS Fd(Py)-Acerdou-Calarub(Holodic),,,ICH xw   /104
1297,Formation ConiferForests,CLASS Thujpli-Tsughet,ORDER Tsughet-Thujpli-Pleusch (ICH),SUBORDER Tsughet-Abielas-Gymndry(rich and Northern moist/wet vc/wc zonals),"ALLIANCE Tsughet-Thujpli-Hylospl(dm, mw, mm zonals)","ALLIANCE Tsughet-Thujpli-Hylospl(dm, mw, mm zonals)",%ASSOC Thujpli-Tsughet-Tiartri,%ASSOC Thujpli-Tsughet-Tiartri,,,ICH xw   /110
1183,Formation ConiferForests,CLASS Thujpli-Tsughet,ORDER Tsughet-Thujpli-Pleusch (ICH),SUBORDER Tsughet-Abielas-Gymndry(rich and Northern moist/wet vc/wc zonals),"ALLIANCE Thujpli-Tsughet-Gymndry (moist/wet; vk, wk,wc",SUBALL Thujpli-Tsughet-Gymndry (wk zonals),"ASSOC Thujpli-Tsughet-Gymndry(ICHwk1,2 zonals)",SUBASS CwHw-Gymndry (Corycor),,,ICH xw   /111
1224,Formation ConiferForests,CLASS Thujpli-Tsughet,ORDER Tsughet-Thujpli-Pleusch (ICH),SUBORDER Tsughet-Abielas-Gymndry(rich and Northern moist/wet vc/wc zonals),ALLIANCE Thujpli-Piceene-Equiset (wet Cool moist/wet),SUBALL Thujpli-Tsughet-Equiset,Ws16 ASSOC Thujpli-Tsughet-Equiarv-Athyfil,Ws16 ASSOC Thujpli-Tsughet-Equiarv-Athyfil,,,ICH xw   /112
,NewUnitstoPlace,,,,,,,,,,ICH xw   /113
,NewUnitstoPlace,,,,,,,,,,ICH xw   /Ws10
1312,Formation ConiferForests,CLASS Thujpli-Tsughet,ORDER Tsughet-Thujpli-Pleusch (ICH),SUBORDER Thujpli-Pseumen (No Hw ICHxw and xh),ALLIANCE Thujpli-Pseumen-Sympalb (ICHxw zonal),ALLIANCE Thujpli-Pseumen-Sympalb (ICHxw zonal),ASSOC Thujpli-Pseumen-Corycor-Aralnud,ASSOC Thujpli-Pseumen-Corycor-Aralnud,,,ICH xw  a/101
926,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen(Pinupon)-Pseuspi (PP transition),ALLIANCE Pseumen-Pseuspi (low Pinupon),SUBALL FdPy-Physmal-Pseuspi,ASSOC FdPy-Physmal-Pseuspi,ASSOC FdPy-Physmal-Pseuspi,,SUBASS FdPy-Sympalb-Pseuspi,ICH xw  a/102
1002,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Calarub (typic),SUBALL Pseumen(Pinupon)-Spirbet-Calarub (zonal IDFxh),ASSOC Pseumen(Pinupon)-Sympalb-Calarub,SUBASS Fd(Py)-Sympalb-Calarub(Mahoaqu),,,ICH xw  a/103
1000,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Calarub (typic),SUBALL Pseumen(Pinupon)-Spirbet-Calarub (zonal IDFxh),ASSOC Fd(Py) - Acerdou - Calarub,SUBASS Fd(Py)-Acerdou-Calarub(Holodic),,,ICH xw  a/104
,NewUnitstoPlace,,,,,,,,,,ICH xw  a/110
,NewUnitstoPlace,,,,,,,,,,ICH xw  a/111
,NewUnitstoPlace,,,,,,,,,,ICH xw  a/112
,NewUnitstoPlace,,,,,,,,,,ICH xw  a/113
,NewUnitstoPlace,,,,,,,,,,ICH xw  a/Ws10
996,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Calarub (typic),SUBALL Pseumen(Pinupon)-Spirbet-Calarub (zonal IDFxh),ASSOC FdLw-Physmal-Calarub (IDFdh),ASSOC FdLw-Physmal-Calarub (IDFdh),,,IDF dh   /101
925,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen(Pinupon)-Pseuspi (PP transition),ALLIANCE Pseumen-Pseuspi (low Pinupon),SUBALL FdPy-Physmal-Pseuspi,ASSOC FdPy-Physmal-Pseuspi,ASSOC FdPy-Physmal-Pseuspi,,SUBASS FdPy-Physmal-Lomatiu,IDF dh   /102
928,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen(Pinupon)-Pseuspi (PP transition),ALLIANCE Pseumen-Pseuspi (low Pinupon),SUBALL FdPy-Physmal-Pseuspi,ASSOC FdPy-Physmal-Pseuspi,ASSOC FdPy-Physmal-Pseuspi,,SUBASS FdPy-Sympalb-Pseuspi,IDF dh   /103
1003,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Calarub (typic),SUBALL Pseumen(Pinupon)-Spirbet-Calarub (zonal IDFxh),ASSOC Pseumen(Pinupon)-Sympalb-Calarub,SUBASS Fd(Py)-Sympalb-Calarub(Mahoaqu),,,IDF dh   /104
1005,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Calarub (typic),SUBALL Pseumen(Pinupon)-Spirbet-Calarub (zonal IDFxh),ASSOC Pseumen(Pinupon)-Sympalb-Calarub,SUBASS Fd(Py)-Sympalb-Calarub(Mahoaqu),,,IDF dh   /104.1
1001,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Calarub (typic),SUBALL Pseumen(Pinupon)-Spirbet-Calarub (zonal IDFxh),ASSOC Pseumen(Pinupon)-Sympalb-Calarub,SUBASS Pseumen(Pinupon)-Sympalb-Calarub(Physmal),,,IDF dh   /104.2
1,NewUnitstoPlace,,,,,,,,NewUnitsDouglasfirInterior,SUBASS Pseumen (Lariocc)-Acergla-Aralnud,IDF dh   /110
279,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pseumen (SBSwarm-IDF/MScool),ALLIANCE Piceene-Pseumen-Cornsto (IDF moist),"SUBALL Piceene-Pseumen-Cornsto-Acergla (IDFxh,xc,xk,dc moist)",%ASSOC Piceene-Acergla-Gymndry,%ASSOC Piceene-Acergla-Gymndry,,,IDF dh   /111
1072,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Calarub IDFdk zonal MS,SUBALL Pseumen-Pinucon-Calarub-Pleusch (zonal dk and dm),ASSOC FdPl-Calarub-Pleusch(zonal IDFdk),SUBASS FdPl-Calarub-Pleusch (typic),,,IDF dk 1 /101
1103,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Junicom-Arctuva (xeric),SUBALL Pseumen-Junicom (IDF and MS warmer),ASSOC Pseumen-Junicom-Arctuva (IDF),SUBASS Fd-Junicom-Arctuva(typic),,,IDF dk 1 /102
1010,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Calarub (typic),SUBALL Pseumen-(Pinupon)-Pseuspi-Calarub (IDFxw zonal),ASSOC Fd-Calarub-Pseuspi-Arctuva,SUBASS Fd-Pseuspi-Calarub(Junicom),,,IDF dk 1 /103
1088,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Calarub IDFdk zonal MS,SUBALL Pseumen-Calarub-Arctuva (IDF-MS submesic),ASSOC Pseumen(Pinucon)-Calarub-Arctuva,ASSOC Pseumen(Pinucon)-Calarub-Arctuva,,,IDF dk 1 /104
460,Formation ConiferForests,CLASS Picea,ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry),SUBORDER Piceene-Pinucon-VaccSco (MS typic dry),ALLIANCE Pinucon-Calarub-Vaccsco (dry sites and MSxk),ALLIANCE Pinucon-Calarub-Vaccsco (dry sites and MSxk),ASSOC Pl-Calarub-Vaccsco-Arctuva,ASSOC Pl-Calarub-Vaccsco-Arctuva,,,IDF dk 1 /105
272,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pseumen (SBSwarm-IDF/MScool),ALLIANCE Piceene-Pseumen-Cornsto (IDF moist),SUBALL Piceene-(Pseumen)-Sympalb-Linnbor (IDFdk/dm moist),ASSOC Piceene-Pseumen-Ribelac-Pleusch,ASSOC Piceene-Pseumen-Ribelac-Pleusch,,,IDF dk 1 /110
317,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Piceene-Equiset (wet all interior zones),SUBALL Piceene-Equiset (Central I),ASSOC Piceene-Cornsto-Equiset (IDF),ASSOC Piceene-Cornsto-Equiset (IDF),,,IDF dk 1 /111
,NewUnitstoPlace,,,,,,,,,,IDF dk 1 /Ws07
,NewUnitstoPlace,,,,,,,,,,IDF dk 1 /Ws07.1
,NewUnitstoPlace,,,,,,,,,,IDF dk 1 /Ws07.2
1069,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Calarub IDFdk zonal MS,SUBALL Pseumen-Pinucon-Calarub-Pleusch (zonal dk and dm),ASSOC FdPl-Calarub-Pleusch(zonal IDFdk),SUBASS FdPl-Calarub-Pleusch(Paximyr),,,IDF dk 2 /101
1105,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Junicom-Arctuva (xeric),SUBALL Pseumen-Junicom (IDF and MS warmer),ASSOC Pseumen-Junicom-Arctuva (IDF),SUBASS Fd-Junicom-Arctuva(typic),,,IDF dk 2 /102
936,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen(Pinupon)-Pseuspi (PP transition),ALLIANCE Pseumen-Pseuspi (low Pinupon),SUBALL FdPy-Pseuspi (typic),ASSOC Pseumen-Amelaln-Pseuspi,SUBASS FdPy-Pseuspi(Spirbet),,,IDF dk 2 /103
1087,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Calarub IDFdk zonal MS,SUBALL Pseumen-Calarub-Arctuva (IDF-MS submesic),ASSOC Pseumen(Pinucon)-Calarub-Arctuva,ASSOC Pseumen(Pinucon)-Calarub-Arctuva,,,IDF dk 2 /104
459,Formation ConiferForests,CLASS Picea,ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry),SUBORDER Piceene-Pinucon-VaccSco (MS typic dry),ALLIANCE Pinucon-Calarub-Vaccsco (dry sites and MSxk),ALLIANCE Pinucon-Calarub-Vaccsco (dry sites and MSxk),ASSOC Pl-Calarub-Vaccsco-Arctuva,ASSOC Pl-Calarub-Vaccsco-Arctuva,,,IDF dk 2 /105
274,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pseumen (SBSwarm-IDF/MScool),ALLIANCE Piceene-Pseumen-Cornsto (IDF moist),SUBALL Piceene-(Pseumen)-Sympalb-Linnbor (IDFdk/dm moist),ASSOC Piceene-(Pseumen)-Cornsto-Ribelac,ASSOC Piceene-(Pseumen)-Cornsto-Ribelac,,,IDF dk 2 /110
315,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Piceene-Equiset (wet all interior zones),SUBALL Piceene-Equiset (Central I),ASSOC Piceene-Cornsto-Equiset (IDF),ASSOC Piceene-Cornsto-Equiset (IDF),,SUBASS Sxw,IDF dk 2 /111
,NewUnitstoPlace,,,,,,,,,,IDF dk 2 /Ws07
,NewUnitstoPlace,,,,,,,,,,IDF dk 2 /Ws07.1
,NewUnitstoPlace,,,,,,,,,,IDF dk 2 /Ws07.2
1066,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Calarub IDFdk zonal MS,SUBALL Pseumen-Pinucon-Calarub-Pleusch (zonal dk and dm),ASSOC FdPl-Calarub-Pleusch(zonal IDFdk),SUBASS FdPl-Calarub-Pleusch(Vacccae),,,IDF dk 3 /01
1101,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Junicom-Arctuva (xeric),SUBALL Pseumen-Junicom (IDF and MS warmer),ASSOC Pseumen-Junicom-Arctuva (IDF),SUBASS Fd-Junicom-Arctuva(typic),,,IDF dk 3 /02
944,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen(Pinupon)-Pseuspi (PP transition),ALLIANCE Pseumen-Pseuspi (low Pinupon),SUBALL Pseumen-Junisco-Pseuspi (cool dry),ASSOC Pseumen-Junisco-Pseuspi,SUBASS Pseumen-Junisco-Junicom,,,IDF dk 3 /03
934,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen(Pinupon)-Pseuspi (PP transition),ALLIANCE Pseumen-Pseuspi (low Pinupon),SUBALL FdPy-Pseuspi (typic),ASSOC Pseumen-Amelaln-Pseuspi,SUBASS Pseumen-Amelaln-Pseuspi(typic),,,IDF dk 3 /04
1021,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Calarub (typic),SUBALL Pseumen-Calarub-Hylospl-Pleusch (xm zonal/cool aspect),ASSOC Pseumen-Calarub-Pleusch-Hylospl (Mossy cool aspect),ASSOC Pseumen-Calarub-Pleusch-Hylospl (Mossy cool aspect),,,IDF dk 3 /05
1086,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Calarub IDFdk zonal MS,SUBALL Pseumen-Calarub-Arctuva (IDF-MS submesic),ASSOC Pseumen(Pinucon)-Calarub-Arctuva,ASSOC Pseumen(Pinucon)-Calarub-Arctuva,,,IDF dk 3 /06
4,NewUnitstoPlace,,,,,,,,NewUnitsDouglasfirInterior,,IDF dk 3 /07
292,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pseumen (SBSwarm-IDF/MScool),ALLIANCE Piceene-Pseumen-Rosaaci,ALLIANCE Piceene-Pseumen-Rosaaci,%ASSOC Piceene-Rosaaci-Aralnud,%ASSOC Piceene-Rosaaci-Aralnud,,,IDF dk 3 /08
345,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Piceene-Equiset (wet all interior zones),SUBALL Piceene-Equiset-Aulapal (wetlands),ASSOC Piceene-Equiset-Aulapal,SUBASS Sxw-Equiset-Aulapal(Hylospl),,,IDF dk 3 /09
1071,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Calarub IDFdk zonal MS,SUBALL Pseumen-Pinucon-Calarub-Pleusch (zonal dk and dm),ASSOC FdPl-Calarub-Pleusch(zonal IDFdk),SUBASS FdPl-Calarub-Pleusch(Arctuva),,,IDF dk 4 /01
1102,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Junicom-Arctuva (xeric),SUBALL Pseumen-Junicom (IDF and MS warmer),ASSOC Pseumen-Junicom-Arctuva (IDF),SUBASS Fd-Junicom-Arctuva(typic),,,IDF dk 4 /02
932,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen(Pinupon)-Pseuspi (PP transition),ALLIANCE Pseumen-Pseuspi (low Pinupon),SUBALL FdPy-Pseuspi (typic),ASSOC Pseumen-Amelaln-Pseuspi,SUBASS Pseumen-Amelaln-Pseuspi(Arctuva),,,IDF dk 4 /03
945,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen(Pinupon)-Pseuspi (PP transition),ALLIANCE Pseumen-Pseuspi (low Pinupon),SUBALL Pseumen-Junisco-Pseuspi (cool dry),ASSOC Pseumen-Junisco-Pseuspi,SUBASS Pseumen-Junisco-Junicom,,,IDF dk 4 /04
1013,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Calarub (typic),SUBALL Pseumen-(Pinupon)-Pseuspi-Calarub (IDFxw zonal),ASSOC Pseumen-Junicom-Pseuspi-Calarub,SUBASS Pseumen - Pseuspi - Calarub (Cladoni),,,IDF dk 4 /05
547,Formation ConiferForests,CLASS Picea,ORDER Pinucon  (SBPS - SBS/MS/BWBSXeric sites and cold )(Pl +dry),"SUBORDER Pinucon-Pleusch (SBPS,SBS and MS)",ALLIANCE Pinucon-Cladoni (SBPSxc),ALLIANCE Pinucon-Cladoni (SBPSxc),ASSOC Pinucon-Arctuva-Cladoni (SBPSxc zonal),SUBASS Pl-Arctuva-Cladoni(typic),,,IDF dk 4 /06
1023,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Calarub (typic),SUBALL Pseumen-Calarub-Hylospl-Pleusch (xm zonal/cool aspect),ASSOC Pseumen-Calarub-Pleusch-Hylospl (Mossy cool aspect),ASSOC Pseumen-Calarub-Pleusch-Hylospl (Mossy cool aspect),,,IDF dk 4 /07
243,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pleusch (SBS/MScool),ALLIANCE Piceene-Loniinv,SUBALL Piceene-Betunan-Loniinv (cold air),ASSOC Piceene-Betunan-Pleusch,SUBASS Sxw-Betunan-Pleusch(Salix),,,IDF dk 4 /08
221,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pleusch (SBS/MScool),NotenoughplotsSx,NotenoughplotsSx,%ASSOC Piceene-Pleusch-Brachyt,%ASSOC Piceene-Pleusch-Brachyt,,,IDF dk 4 /09
346,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Piceene-Equiset (wet all interior zones),SUBALL Piceene-Equiset-Aulapal (wetlands),ASSOC Piceene-Equiset-Aulapal,SUBASS Sxw-Equiset-Aulapal(Hylospl),,,IDF dk 4 /10
1068,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Calarub IDFdk zonal MS,SUBALL Pseumen-Pinucon-Calarub-Pleusch (zonal dk and dm),ASSOC FdPl-Calarub-Pleusch(zonal IDFdk),SUBASS FdPl-Calarub-Pleusch,,,IDF dk 5 /101
1079,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Calarub IDFdk zonal MS,SUBALL Pseumen-Calarub-Arctuva (IDF-MS submesic),ASSOC Pseumen-Pinucon-Junicom-Calarub,ASSOC Pseumen-Pinucon-Junicom-Calarub,,,IDF dk 5 /102
929,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen(Pinupon)-Pseuspi (PP transition),ALLIANCE Pseumen-Pseuspi (low Pinupon),SUBALL FdPy-Pseuspi (typic),ASSOC Pseumen-Amelaln-Pseuspi,SUBASS Pseumen-Amelaln-Pseuspi(Junisco),,,IDF dk 5 /103
1113,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Junicom-Arctuva (xeric),SUBALL FdPl-Junicom (ICH and MS cooler),ASSOC Pseumen-Pinucon-Junicom-Arctuva (ICH and MS cool))),SUBASS FdPl-Junicom-Arctuva (typic),,,IDF dk 5 /104
271,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Pseumen (SBSwarm-IDF/MScool),ALLIANCE Piceene-Pseumen-Cornsto (IDF moist),SUBALL Piceene-(Pseumen)-Sympalb-Linnbor (IDFdk/dm moist),ASSOC Piceene-(Pseumen)-Cornsto-Corncan,ASSOC Piceene-(Pseumen)-Cornsto-Corncan,,,IDF dk 5 /110
309,Formation ConiferForests,CLASS Picea,ORDER Piceene-Pleusch (SBS/MS) (Sx),SUBORDER Piceene-Mnium (wet and rich all low interior) (wet indicators),ALLIANCE Piceene-Equiset (wet all interior zones),SUBALL Piceene-Equiset (Central I),ASSOC Piceene-Cornsto-Equiset (IDF),ASSOC Piceene-Cornsto-Equiset (IDF),,SUBASS Sxw,IDF dk 5 /111
,NewUnitstoPlace,,,,,,,,,,IDF dk 5 /Ws07
,NewUnitstoPlace,,,,,,,,,,IDF dk 5 /Ws07.1
,NewUnitstoPlace,,,,,,,,,,IDF dk 5 /Ws07.2
1074,Formation ConiferForests,CLASS Pseumen1,ORDER Pseumen1-Calarub (Interior Fd forests(Fd or CALARUB),SUBORDER Pseumen-Calarub (central concept),ALLIANCE Pseumen-Pinucon-Calarub IDFdk zonal MS,SUBALL Pseumen-Pinucon-Calarub-Pleusch (zonal dk and dm),ASSOC Pseumen-(Lariocc)-Calarub-Linnbor (zonal dm),SUBASS Pseumen(Lariocc)-Calarub(typic),,,IDF dm 1 /101
154,NewUnitstoPlace,,,,,,,,NewUnitsOther,,IDF dm 1 /102
